workout_id,date,body_weight,exercise,exercise_type,set,weight,reps,volume,total_workout_volume,duration,distance
20003667,2026-02-15 17:33:00,,Sumo Squat (Kettlebell),,3,25.0,12.0,300.0,8580.0,,
20003667,2026-02-15 17:33:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,1,30.0,12.0,360.0,8580.0,,
20003667,2026-02-15 17:33:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,2,30.0,12.0,360.0,8580.0,,
20003667,2026-02-15 17:33:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,3,30.0,16.0,480.0,8580.0,,
20003667,2026-02-15 17:33:00,,Dumbbell Biceps Curl,db_2_simultaneous,1,20.0,12.0,240.0,8580.0,,
20003667,2026-02-15 17:33:00,,Dumbbell Biceps Curl,db_2_simultaneous,2,15.0,12.0,180.0,8580.0,,
20003667,2026-02-15 17:33:00,,Dumbbell Biceps Curl,db_2_simultaneous,3,15.0,10.0,150.0,8580.0,,
20003667,2026-02-15 17:33:00,,Dumbbell Stiff Leg Deadlift,db_2_simultaneous,1,20.0,12.0,240.0,8580.0,,
20003667,2026-02-15 17:33:00,,Dumbbell Stiff Leg Deadlift,db_2_simultaneous,2,20.0,12.0,240.0,8580.0,,
20003667,2026-02-15 17:33:00,,Dumbbell Stiff Leg Deadlift,db_2_simultaneous,3,20.0,12.0,240.0,8580.0,,
20003667,2026-02-15 17:33:00,,Dumbbell Hammer Curl ,db_2_simultaneous,1,15.0,10.0,150.0,8580.0,,
20003667,2026-02-15 17:33:00,,Dumbbell Hammer Curl ,db_2_simultaneous,2,15.0,12.0,180.0,8580.0,,
20003667,2026-02-15 17:33:00,,Dumbbell Hammer Curl ,db_2_simultaneous,3,15.0,10.0,150.0,8580.0,,
20003667,2026-02-15 17:33:00,,Single Arm Tricep Extension (Dumbbell),,1,15.0,12.0,180.0,8580.0,,
20003667,2026-02-15 17:33:00,,Single Arm Tricep Extension (Dumbbell),,2,15.0,12.0,180.0,8580.0,,
20003667,2026-02-15 17:33:00,,Single Arm Tricep Extension (Dumbbell),,3,15.0,10.0,150.0,8580.0,,
20003667,2026-02-15 17:33:00,,Single Arm Tricep Extension (Dumbbell),,4,15.0,10.0,150.0,8580.0,,
20003667,2026-02-15 17:33:00,,Lunge,db_2_alt_legs,1,15.0,12.0,180.0,8580.0,,
20003667,2026-02-15 17:33:00,,Lunge,db_2_alt_legs,2,15.0,12.0,180.0,8580.0,,
20003667,2026-02-15 17:33:00,,Lunge,db_2_alt_legs,3,15.0,12.0,180.0,8580.0,,
20003666,2026-02-06 22:00:00,,Seated Cable Row - V Grip (Cable),,1,100.0,12.0,1200.0,16620.0,,
20003666,2026-02-06 22:00:00,,Seated Cable Row - V Grip (Cable),,2,100.0,12.0,1200.0,16620.0,,
20003666,2026-02-06 22:00:00,,Seated Cable Row - V Grip (Cable),,3,90.0,12.0,1080.0,16620.0,,
20003666,2026-02-06 22:00:00,,Cable Bar Lateral Pulldown,weight_reps,1,70.0,12.0,840.0,16620.0,,
20003666,2026-02-06 22:00:00,,Cable Bar Lateral Pulldown,weight_reps,2,80.0,12.0,960.0,16620.0,,
20003666,2026-02-06 22:00:00,,Cable Bar Lateral Pulldown,weight_reps,3,80.0,12.0,960.0,16620.0,,
20003666,2026-02-06 22:00:00,,Sumo Squat (Kettlebell),,1,25.0,12.0,300.0,16620.0,,
20003666,2026-02-06 22:00:00,,Sumo Squat (Kettlebell),,2,25.0,12.0,300.0,16620.0,,
20003666,2026-02-06 22:00:00,,Sumo Squat (Kettlebell),,3,25.0,12.0,300.0,16620.0,,
20003666,2026-02-06 22:00:00,,Dumbbell Hammer Curl ,db_2_simultaneous,1,15.0,12.0,180.0,16620.0,,
20003666,2026-02-06 22:00:00,,Dumbbell Hammer Curl ,db_2_simultaneous,2,15.0,10.0,150.0,16620.0,,
20003666,2026-02-06 22:00:00,,Dumbbell Hammer Curl ,db_2_simultaneous,3,15.0,10.0,150.0,16620.0,,
20003666,2026-02-06 22:00:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,1,30.0,12.0,360.0,16620.0,,
20003666,2026-02-06 22:00:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,2,30.0,12.0,360.0,16620.0,,
20003666,2026-02-06 22:00:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,3,30.0,16.0,480.0,16620.0,,
20003666,2026-02-06 22:00:00,,Dumbbell Stiff Leg Deadlift,db_2_simultaneous,1,15.0,12.0,180.0,16620.0,,
20003666,2026-02-06 22:00:00,,Dumbbell Stiff Leg Deadlift,db_2_simultaneous,2,15.0,12.0,180.0,16620.0,,
20003666,2026-02-06 22:00:00,,Dumbbell Stiff Leg Deadlift,db_2_simultaneous,3,20.0,12.0,240.0,16620.0,,
20003666,2026-02-06 22:00:00,,Dumbbell Lateral Raise,db_2_simultaneous,1,20.0,8.0,160.0,16620.0,,
20003666,2026-02-06 22:00:00,,Dumbbell Lateral Raise,db_2_simultaneous,2,15.0,10.0,150.0,16620.0,,
20003666,2026-02-06 22:00:00,,Dumbbell Lateral Raise,db_2_simultaneous,3,15.0,10.0,150.0,16620.0,,
20003666,2026-02-06 22:00:00,,Lunge,db_2_alt_legs,1,15.0,20.0,300.0,16620.0,,
20003666,2026-02-06 22:00:00,,Lunge,db_2_alt_legs,2,15.0,10.0,150.0,16620.0,,
20003666,2026-02-06 22:00:00,,Lever Seated Leg Press,weight_reps,1,70.0,10.0,700.0,16620.0,,
20003666,2026-02-06 22:00:00,,Lever Seated Leg Press,weight_reps,2,100.0,12.0,1200.0,16620.0,,
20003666,2026-02-06 22:00:00,,Lever Seated Leg Press,weight_reps,3,100.0,12.0,1200.0,16620.0,,
20003673,2026-02-02 01:45:00,,Sumo Squat (Kettlebell),,1,20.0,10.0,200.0,12300.0,,
20003673,2026-02-02 01:45:00,,Sumo Squat (Kettlebell),,2,20.0,10.0,200.0,12300.0,,
20003673,2026-02-02 01:45:00,,Sumo Squat (Kettlebell),,3,20.0,10.0,200.0,12300.0,,
20003673,2026-02-02 01:45:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,1,15.0,10.0,150.0,12300.0,,
20003673,2026-02-02 01:45:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,2,15.0,10.0,150.0,12300.0,,
20003673,2026-02-02 01:45:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,3,30.0,10.0,300.0,12300.0,,
20003673,2026-02-02 01:45:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,4,30.0,10.0,300.0,12300.0,,
20003673,2026-02-02 01:45:00,,Dumbbell Rear Lunge,db_2_alt_legs,1,15.0,10.0,150.0,12300.0,,
20003673,2026-02-02 01:45:00,,Dumbbell Rear Lunge,db_2_alt_legs,2,15.0,10.0,150.0,12300.0,,
20003673,2026-02-02 01:45:00,,Dumbbell Rear Lunge,db_2_alt_legs,3,15.0,10.0,150.0,12300.0,,
20003673,2026-02-02 01:45:00,,Lunge,db_2_alt_legs,1,15.0,10.0,150.0,12300.0,,
20003673,2026-02-02 01:45:00,,Lunge,db_2_alt_legs,2,15.0,10.0,150.0,12300.0,,
20003673,2026-02-02 01:45:00,,Lunge,db_2_alt_legs,3,15.0,10.0,150.0,12300.0,,
20003673,2026-02-02 01:45:00,,Dumbbell Stiff Leg Deadlift,db_2_simultaneous,1,15.0,10.0,150.0,12300.0,,
20003673,2026-02-02 01:45:00,,Dumbbell Stiff Leg Deadlift,db_2_simultaneous,2,15.0,10.0,150.0,12300.0,,
20003673,2026-02-02 01:45:00,,Dumbbell Stiff Leg Deadlift,db_2_simultaneous,3,15.0,10.0,150.0,12300.0,,
20003673,2026-02-02 01:45:00,,Dumbbell Biceps Curl,db_2_simultaneous,1,15.0,10.0,150.0,12300.0,,
20003673,2026-02-02 01:45:00,,Dumbbell Biceps Curl,db_2_simultaneous,2,15.0,10.0,150.0,12300.0,,
20003673,2026-02-02 01:45:00,,Dumbbell Biceps Curl,db_2_simultaneous,3,15.0,10.0,150.0,12300.0,,
20003673,2026-02-02 01:45:00,,Seated Cable Row - V Grip (Cable),,1,70.0,10.0,700.0,12300.0,,
20003673,2026-02-02 01:45:00,,Seated Cable Row - V Grip (Cable),,2,100.0,10.0,1000.0,12300.0,,
20003673,2026-02-02 01:45:00,,Seated Cable Row - V Grip (Cable),,3,100.0,10.0,1000.0,12300.0,,
20003673,2026-02-02 01:45:00,,Cable Lateral Pulldown with V-bar,weight_reps,1,100.0,10.0,1000.0,12300.0,,
20003673,2026-02-02 01:45:00,,Cable Bar Lateral Pulldown,weight_reps,1,70.0,10.0,700.0,12300.0,,
20003673,2026-02-02 01:45:00,,Cable Bar Lateral Pulldown,weight_reps,2,100.0,10.0,1000.0,12300.0,,
20003673,2026-02-02 01:45:00,,Cable Bar Lateral Pulldown,weight_reps,3,90.0,10.0,900.0,12300.0,,
20003672,2026-01-19 18:21:00,,Cable Bar Lateral Pulldown,weight_reps,1,79.37,10.0,793.7,12699.7,,
20003672,2026-01-19 18:21:00,,Cable Bar Lateral Pulldown,weight_reps,2,79.37,10.0,793.7,12699.7,,
20003672,2026-01-19 18:21:00,,Cable Bar Lateral Pulldown,weight_reps,3,79.37,10.0,793.7,12699.7,,
20003672,2026-01-19 18:21:00,,Seated Cable Row - V Grip (Cable),,1,79.37,10.0,793.7,12699.7,,
20003672,2026-01-19 18:21:00,,Seated Cable Row - V Grip (Cable),,2,79.37,10.0,793.7,12699.7,,
20003672,2026-01-19 18:21:00,,Seated Cable Row - V Grip (Cable),,3,79.37,10.0,793.7,12699.7,,
20003672,2026-01-19 18:21:00,,Dumbbell Incline Biceps Curl,db_2_simultaneous,1,22.05,10.0,220.5,12699.7,,
20003672,2026-01-19 18:21:00,,Dumbbell Incline Biceps Curl,db_2_simultaneous,2,22.05,10.0,220.5,12699.7,,
20003672,2026-01-19 18:21:00,,Dumbbell Incline Biceps Curl,db_2_simultaneous,3,33.07,10.0,330.7,12699.7,,
20003672,2026-01-19 18:21:00,,Barbell Upright Row ,weight_reps,1,22.05,10.0,220.5,12699.7,,
20003672,2026-01-19 18:21:00,,Barbell Upright Row ,weight_reps,2,22.05,10.0,220.5,12699.7,,
20003672,2026-01-19 18:21:00,,Barbell Upright Row ,weight_reps,3,22.05,10.0,220.5,12699.7,,
20003672,2026-01-19 18:21:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,1,55.12,10.0,551.1999999999999,12699.7,,
20003672,2026-01-19 18:21:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,2,55.12,10.0,551.1999999999999,12699.7,,
20003672,2026-01-19 18:21:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,3,55.12,10.0,551.1999999999999,12699.7,,
20003672,2026-01-19 18:21:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,4,55.12,10.0,551.1999999999999,12699.7,,
20003672,2026-01-19 18:21:00,,Triceps Kickback (Cable),,1,22.05,10.0,220.5,12699.7,,
20003672,2026-01-19 18:21:00,,Triceps Kickback (Cable),,2,22.05,10.0,220.5,12699.7,,
20003672,2026-01-19 18:21:00,,Triceps Kickback (Cable),,3,22.05,10.0,220.5,12699.7,,
20003672,2026-01-19 18:21:00,,Rear Delt Reverse Fly (Cable),,1,22.05,10.0,220.5,12699.7,,
20003672,2026-01-19 18:21:00,,Rear Delt Reverse Fly (Cable),,2,22.05,10.0,220.5,12699.7,,
20003672,2026-01-19 18:21:00,,Rear Delt Reverse Fly (Cable),,3,22.05,10.0,220.5,12699.7,,
